protoPayload.status.code,anonymous_principal,timestamp__epoch_s,logName__le,resource.labels.project_id__le,resource.labels.location__le,resource.labels.cluster_name__le,protoPayload.methodName__le,protoPayload.requestMetadata.callerSuppliedUserAgent__le,hour,dayofweek,is_weekend,timestamp_delay_s,anomaly,target
0,0,1741366918.0,2,2,2,4,15,5,17,4,0,190.0,-1,0
7,0,1765678391.0,0,0,1,5,10,9,2,6,1,23.0,-1,1
0,0,1759959058.0,2,2,5,2,15,9,21,2,0,195.0,-1,0
7,0,1750992367.0,0,0,0,5,0,9,2,4,0,9.0,-1,1
0,0,1762128547.0,2,2,0,3,15,4,0,0,0,37.0,-1,0
7,0,1743466689.0,2,2,5,2,11,5,0,1,0,158.0,-1,1
0,0,1761862126.0,0,0,1,2,15,0,22,3,0,215.0,-1,0
0,0,1736854901.0,1,1,0,1,15,5,11,1,0,152.0,-1,0
7,0,1758557651.0,3,3,5,1,11,0,16,0,0,11.0,-1,1
7,0,1750189161.0,1,1,2,2,10,8,19,1,0,191.0,-1,1
0,0,1740680197.0,1,1,5,3,15,4,18,3,0,166.0,-1,0
7,0,1742755108.0,0,0,1,6,10,0,18,6,1,84.0,-1,1
0,0,1744172885.0,0,0,1,5,15,8,4,2,0,227.0,-1,0
0,0,1758544890.0,0,0,0,6,15,5,12,0,0,78.0,-1,0
7,0,1766467207.0,1,1,1,6,0,0,5,1,0,4.0,-1,1
0,0,1770623859.0,3,3,3,6,15,9,7,0,0,48.0,-1,0
0,0,1765413100.0,0,0,5,2,15,4,0,3,0,122.0,-1,0
0,0,1742159088.0,3,3,3,3,15,8,21,6,1,221.0,-1,0
0,0,1769227373.0,3,3,0,1,15,4,4,5,1,143.0,-1,0
7,0,1743909796.0,3,3,0,3,0,0,3,6,1,88.0,-1,1
7,0,1756789166.0,3,3,1,6,11,8,4,1,0,212.0,-1,1
0,0,1767902898.0,1,1,5,5,15,0,20,3,0,228.0,-1,0
0,0,1769033386.0,2,2,1,6,15,5,22,2,0,140.0,-1,0
7,0,1747699785.0,2,2,4,4,10,8,0,1,0,100.0,-1,1
0,0,1759685846.0,3,3,2,3,15,0,17,6,1,73.0,-1,0
7,0,1770621658.0,2,2,4,4,11,8,7,0,0,37.0,-1,1
0,0,1738694125.0,3,3,3,6,15,5,18,1,0,163.0,-1,0
7,0,1763238766.0,3,3,4,1,10,5,20,5,1,101.0,-1,1
0,0,1758497705.0,3,3,0,3,11,0,23,6,1,210.0,-1,0
0,0,1747316653.0,1,1,0,2,15,4,13,3,0,89.0,-1,0
0,0,1743337017.0,1,1,0,2,15,5,12,6,1,63.0,-1,0
7,0,1737124099.0,0,0,0,3,10,9,14,4,0,187.0,-1,1
0,0,1757250226.0,3,3,1,4,15,4,13,6,1,31.0,-1,0
7,0,1762415934.0,2,2,3,1,11,4,7,3,0,117.0,-1,1
7,0,1770347528.0,3,3,5,5,0,9,3,4,0,61.0,-1,1
0,0,1751067429.0,1,1,0,2,15,0,23,4,0,99.0,-1,0
7,0,1770621153.0,3,3,2,1,10,4,7,0,0,240.0,-1,1
0,0,1750869956.0,3,3,1,1,15,9,16,2,0,142.0,-1,0
7,0,1767628307.0,1,1,3,3,10,8,15,0,0,37.0,-1,1
7,0,1753894408.0,0,0,0,3,11,8,16,2,0,176.0,-1,1
0,0,1752997850.0,0,0,0,4,15,8,7,6,1,16.0,-1,0
7,0,1744834084.0,0,0,1,6,10,5,20,2,0,149.0,-1,1
0,0,1736537398.0,3,3,5,6,11,8,19,4,0,239.0,-1,0
7,0,1752391871.0,0,0,4,4,10,8,7,6,1,195.0,-1,1
0,0,1751304701.0,0,0,3,1,15,4,17,0,0,200.0,-1,0
7,0,1742981559.0,2,2,5,1,10,4,9,2,0,63.0,-1,1
7,0,1772374156.0,2,2,1,4,11,9,14,6,1,200.0,-1,1
7,0,1738963403.0,3,3,3,2,0,0,21,4,0,235.0,-1,1
0,0,1750701158.0,3,3,5,6,11,9,17,0,0,7.0,-1,0
7,0,1738530472.0,0,0,0,5,6,5,21,6,1,7.0,-1,1
0,0,1739998587.0,0,0,2,4,15,0,20,2,0,12.0,-1,0
0,0,1767160256.0,2,2,3,1,15,0,5,2,0,150.0,-1,0
0,0,1763715948.0,3,3,1,5,15,5,9,4,0,149.0,-1,0
0,0,1746371224.0,0,0,5,4,15,5,15,6,1,140.0,-1,0
0,0,1753536032.0,2,2,3,4,15,4,13,5,1,56.0,-1,0
0,0,1741445029.0,3,3,1,2,15,5,14,5,1,135.0,-1,0
0,0,1767173982.0,3,3,4,1,15,5,9,2,0,217.0,-1,0
0,0,1765675018.0,1,1,4,2,15,4,1,6,1,62.0,-1,0
0,0,1737695866.0,0,0,3,1,11,4,5,4,0,2.0,-1,0
0,0,1738312244.0,2,2,0,6,11,0,8,4,0,31.0,-1,0
0,0,1769985841.0,3,3,0,2,15,5,22,6,1,216.0,-1,0
0,0,1756743004.0,2,2,3,2,15,5,16,0,0,16.0,-1,0
0,0,1753044730.0,0,0,3,2,15,9,20,6,1,2.0,-1,0
7,0,1757632829.0,1,1,3,6,11,0,23,3,0,161.0,-1,1
7,0,1766098709.0,2,2,2,2,10,4,22,3,0,203.0,-1,1
0,0,1768915146.0,0,0,5,6,15,8,13,1,0,169.0,-1,0
7,0,1768333225.0,2,2,0,4,10,4,19,1,0,85.0,-1,1
7,0,1755435331.0,2,2,2,5,10,4,12,6,1,93.0,-1,1
0,0,1742116872.0,2,2,4,6,15,9,9,6,1,94.0,-1,0
7,0,1742565507.0,1,1,4,6,15,9,13,4,0,51.0,-1,1
0,0,1772323543.0,3,3,4,6,15,4,0,6,1,64.0,-1,0
0,0,1745140429.0,2,2,5,2,15,9,9,6,1,90.0,-1,0
0,0,1758179020.0,2,2,0,6,15,0,7,3,0,93.0,-1,0
7,0,1747813583.0,2,2,2,4,10,5,7,2,0,41.0,-1,1
7,0,1751470412.0,2,2,1,6,10,0,15,2,0,18.0,-1,1
0,0,1766231473.0,3,3,5,5,15,4,11,5,1,143.0,-1,0
7,0,1770164083.0,1,1,1,2,11,8,0,2,0,101.0,-1,1
7,0,1740060652.0,1,1,5,2,10,9,14,3,0,12.0,-1,1
0,0,1738755457.0,3,3,5,6,15,0,11,2,0,152.0,-1,0
7,0,1737796184.0,2,2,2,4,10,0,9,5,1,86.0,-1,1
0,0,1769137228.0,3,3,1,1,15,5,3,4,0,98.0,-1,0
7,0,1752594071.0,2,2,4,4,10,4,15,1,0,94.0,-1,1
7,0,1761522781.0,2,2,1,2,10,5,23,6,1,41.0,-1,1
0,0,1740134911.0,2,2,3,4,15,4,10,4,0,196.0,-1,0
0,0,1767176459.0,3,3,1,6,15,5,10,2,0,166.0,-1,0
7,0,1739152747.0,2,2,5,1,6,5,1,0,0,3.0,-1,1
7,0,1762717173.0,1,1,0,5,15,9,19,6,1,129.0,-1,1
0,0,1757115379.0,2,2,3,3,15,4,23,4,0,7.0,-1,0
0,0,1737162279.0,2,2,4,6,11,9,1,5,1,229.0,-1,0
7,0,1771773411.0,0,0,0,6,6,9,15,6,1,155.0,-1,1
7,0,1766805910.0,2,2,1,2,11,0,3,5,1,103.0,-1,1
0,0,1763072829.0,1,1,1,3,15,9,22,3,0,223.0,-1,0
0,0,1759732683.0,0,0,2,1,15,8,6,0,0,213.0,-1,0
7,0,1743346834.0,1,1,4,1,10,4,15,6,1,20.0,-1,1
0,0,1753021401.0,2,2,3,2,15,5,14,6,1,12.0,-1,0
0,0,1741978744.0,0,0,3,5,15,4,18,4,0,205.0,-1,0
0,0,1743087711.0,3,3,0,2,15,0,15,3,0,75.0,-1,0
7,0,1751239998.0,2,2,5,4,10,5,23,6,1,235.0,-1,1
0,0,1748238009.0,0,0,0,2,15,4,5,0,0,159.0,-1,0
0,0,1735994340.0,1,1,5,3,15,4,12,5,1,103.0,-1,0
0,0,1749772414.0,3,3,1,3,15,8,23,3,0,193.0,-1,0
7,0,1759678604.0,1,1,3,1,11,4,15,6,1,151.0,-1,1
0,0,1749617900.0,2,2,1,5,15,9,4,2,0,15.0,-1,0
0,0,1752852036.0,2,2,3,5,15,0,15,4,0,87.0,-1,0
0,0,1735982701.0,0,0,0,6,11,0,9,5,1,74.0,-1,0
7,0,1759420666.0,2,2,1,1,10,5,15,3,0,88.0,-1,1
0,0,1766264776.0,2,2,5,2,15,0,21,5,1,136.0,-1,0
0,0,1754216245.0,3,3,5,1,15,9,10,6,1,104.0,-1,0
7,0,1762423328.0,1,1,4,3,10,0,10,3,0,230.0,-1,1
0,0,1752363120.0,0,0,1,5,15,4,23,5,1,233.0,-1,0
0,0,1760923234.0,1,1,2,6,15,4,1,0,0,187.0,-1,0
0,0,1749244245.0,3,3,4,5,11,0,21,4,0,12.0,-1,0
0,0,1751689506.0,2,2,2,3,15,8,4,5,1,179.0,-1,0
0,0,1760675660.0,0,0,4,1,15,9,4,4,0,143.0,-1,0
7,0,1771632919.0,1,1,5,5,10,5,0,5,1,176.0,-1,1
0,0,1759891738.0,3,3,3,6,15,8,2,2,0,13.0,-1,0
7,0,1763297417.0,0,0,3,6,15,9,12,6,1,136.0,-1,1
0,0,1768150014.0,0,0,3,2,15,9,16,6,1,186.0,-1,0
0,0,1755538077.0,3,3,3,1,15,5,17,0,0,81.0,-1,0
7,0,1764498637.0,2,2,2,5,11,9,10,6,1,224.0,-1,1
7,0,1739058704.0,0,0,4,2,10,5,23,5,1,44.0,-1,1
0,0,1753500774.0,1,1,5,3,15,0,3,5,1,65.0,-1,0
0,0,1745275856.0,3,3,4,2,15,9,22,0,0,101.0,-1,0
7,0,1758260444.0,2,2,0,6,11,8,5,4,0,128.0,-1,1
7,0,1746054400.0,2,2,2,4,10,9,23,2,0,114.0,-1,1
0,0,1737219351.0,3,3,3,3,15,8,16,5,1,235.0,-1,0
7,0,1757239134.0,2,2,4,6,15,0,9,6,1,165.0,-1,1
0,0,1747422791.0,0,0,4,6,15,0,19,4,0,145.0,-1,0
7,0,1736732619.0,0,0,0,2,7,9,1,0,0,106.0,-1,1
0,0,1755260764.0,2,2,4,2,15,4,12,4,0,174.0,-1,0
0,0,1768966397.0,3,3,4,2,15,4,3,2,0,187.0,-1,0
0,0,1745000502.0,1,1,5,4,15,4,18,4,0,118.0,-1,0
7,0,1745359130.0,1,1,2,4,11,9,21,1,0,10.0,-1,1
7,0,1754521910.0,3,3,4,1,10,0,23,2,0,83.0,-1,1
0,0,1769808049.0,1,1,5,5,11,0,21,4,0,127.0,-1,0
0,0,1759077758.0,0,0,3,6,11,0,16,6,1,13.0,-1,0
0,0,1740932035.0,0,0,1,3,15,4,16,6,1,147.0,-1,0
0,0,1753645486.0,2,2,5,3,15,9,19,6,1,173.0,-1,0
0,0,1735920692.0,3,3,4,2,15,4,16,4,0,47.0,-1,0
0,0,1751319806.0,1,1,4,6,15,0,21,0,0,10.0,-1,0
