protoPayload.status.code,anonymous_principal,timestamp__epoch_s,logName__le,resource.labels.project_id__le,resource.labels.location__le,resource.labels.cluster_name__le,protoPayload.methodName__le,protoPayload.requestMetadata.callerSuppliedUserAgent__le,hour,dayofweek,is_weekend,timestamp_delay_s,anomaly,target
0,0,1769137228.0,3,3,1,1,15,5,3,4,0,98.0,-1,0
0,0,1737092205.0,2,2,5,3,10,4,5,4,0,4.0,-1,0
0,0,1738197702.0,0,0,1,1,11,5,0,3,0,51.0,-1,0
0,0,1759188743.0,3,3,0,6,0,5,23,0,0,138.0,-1,0
0,0,1763421601.0,1,1,0,6,10,4,23,0,0,175.0,-1,0
0,0,1737372425.0,1,1,0,2,2,0,11,0,0,216.0,-1,0
0,0,1737162279.0,2,2,4,6,11,9,1,5,1,229.0,-1,0
0,0,1772228194.0,1,1,4,4,5,0,21,4,0,41.0,-1,0
0,0,1763072829.0,1,1,1,3,15,9,22,3,0,223.0,-1,0
0,0,1743087711.0,3,3,0,2,15,0,15,3,0,75.0,-1,0
0,0,1761250452.0,0,0,1,6,6,0,20,3,0,52.0,-1,0
0,0,1749772414.0,3,3,1,3,15,8,23,3,0,193.0,-1,0
0,0,1751158960.0,2,2,0,6,10,0,1,6,1,145.0,-1,0
0,0,1737492274.0,0,0,3,6,6,0,20,1,0,7.0,-1,0
0,0,1735982701.0,0,0,0,6,11,0,9,5,1,74.0,-1,0
0,0,1770955324.0,2,2,3,2,7,0,4,4,0,238.0,-1,0
0,0,1735864267.0,2,2,3,1,6,0,0,4,0,238.0,-1,0
0,0,1740383464.0,0,0,5,3,10,0,7,0,0,240.0,-1,0
0,0,1765164114.0,0,0,0,5,10,4,3,0,0,222.0,-1,0
0,0,1772816787.0,2,2,5,6,10,5,17,4,0,93.0,-1,0
0,0,1770079151.0,3,3,0,1,3,0,0,1,0,225.0,-1,0
0,0,1769887437.0,0,0,3,1,10,9,19,5,1,2.0,-1,0
0,0,1768336550.0,3,3,5,6,3,0,20,1,0,173.0,-1,0
0,0,1766264776.0,2,2,5,2,15,0,21,5,1,136.0,-1,0
0,0,1754216245.0,3,3,5,1,15,9,10,6,1,104.0,-1,0
0,0,1740734010.0,0,0,0,1,10,0,9,4,0,217.0,-1,0
0,0,1752363120.0,0,0,1,5,15,4,23,5,1,233.0,-1,0
0,0,1760923234.0,1,1,2,6,15,4,1,0,0,187.0,-1,0
0,0,1749244245.0,3,3,4,5,11,0,21,4,0,12.0,-1,0
0,0,1756092137.0,3,3,3,1,2,0,3,0,0,236.0,-1,0
0,0,1760675660.0,0,0,4,1,15,9,4,4,0,143.0,-1,0
0,0,1740437765.0,3,3,5,6,1,4,22,0,0,31.0,-1,0
0,0,1770410451.0,2,2,2,6,10,4,20,4,0,186.0,-1,0
0,0,1772598274.0,3,3,0,6,0,4,4,2,0,14.0,-1,0
0,0,1738820594.0,2,2,0,1,5,0,5,3,0,215.0,-1,0
0,0,1741653894.0,3,3,0,6,10,4,0,1,0,75.0,-1,0
0,0,1772276961.0,2,2,5,6,10,5,11,5,1,28.0,-1,0
0,0,1753500774.0,1,1,5,3,15,0,3,5,1,65.0,-1,0
0,0,1742199547.0,3,3,5,6,6,4,8,0,0,37.0,-1,0
0,0,1745275856.0,3,3,4,2,15,9,22,0,0,101.0,-1,0
0,0,1768657311.0,1,1,5,6,10,0,13,5,1,73.0,-1,0
0,0,1764988920.0,3,3,3,6,10,9,2,5,1,33.0,-1,0
0,0,1763276365.0,2,2,1,6,11,0,6,6,1,49.0,-1,0
0,0,1735953171.0,0,0,0,2,11,5,1,5,1,165.0,-1,0
0,0,1737936845.0,2,2,1,5,10,8,0,0,0,113.0,-1,0
0,0,1747422791.0,0,0,4,6,15,0,19,4,0,145.0,-1,0
0,0,1768606037.0,3,3,5,6,3,5,23,4,0,28.0,-1,0
7,0,1736732619.0,0,0,0,2,7,9,1,0,0,106.0,-1,1
0,0,1772289954.0,3,3,3,1,10,0,14,5,1,213.0,-1,0
0,0,1772308977.0,3,3,2,2,10,0,20,5,1,26.0,-1,0
0,0,1772839232.0,2,2,5,1,10,4,23,4,0,191.0,-1,0
0,0,1759077758.0,0,0,3,6,11,0,16,6,1,13.0,-1,0
0,0,1742591968.0,2,2,5,1,0,0,21,4,0,59.0,-1,0
0,0,1769211693.0,3,3,3,1,6,9,23,4,0,228.0,-1,0
0,0,1763258438.0,0,0,1,6,10,9,2,6,1,12.0,-1,0
0,0,1735920692.0,3,3,4,2,15,4,16,4,0,47.0,-1,0
0,0,1751319806.0,1,1,4,6,15,0,21,0,0,10.0,-1,0
