protoPayload.status.code,anonymous_principal,timestamp__epoch_s,logName__le,resource.labels.project_id__le,resource.labels.location__le,resource.labels.cluster_name__le,protoPayload.methodName__le,protoPayload.requestMetadata.callerSuppliedUserAgent__le,hour,dayofweek,is_weekend,timestamp_delay_s,anomaly,target
7,0,1760418583.0,0,0,0,2,1,0,5,1,0,176.0,-1,1
7,0,1767146052.0,3,3,1,6,10,5,1,2,0,240.0,-1,1
7,0,1739249632.0,1,1,5,1,6,5,4,1,0,206.0,-1,1
7,0,1738702655.0,2,2,5,3,2,0,20,1,0,59.0,-1,1
0,0,1763934785.0,0,0,3,6,10,0,21,6,1,192.0,-1,0
7,0,1766303250.0,1,1,1,3,6,9,7,6,1,124.0,-1,1
0,0,1745029674.0,3,3,5,5,11,0,2,5,1,48.0,-1,0
7,0,1762499855.0,2,2,3,4,11,4,7,4,0,163.0,-1,1
0,0,1746504955.0,1,1,1,2,15,0,4,1,0,14.0,-1,0
0,0,1749341329.0,0,0,1,6,10,0,0,6,1,22.0,-1,0
7,0,1762753164.0,0,0,1,5,3,8,5,0,0,230.0,-1,1
0,0,1769395033.0,3,3,5,1,4,4,2,0,0,196.0,-1,0
7,0,1736344421.0,2,2,4,2,0,4,13,2,0,128.0,-1,1
7,0,1740164261.0,2,2,2,5,3,0,18,4,0,203.0,-1,1
7,0,1748387924.0,1,1,1,5,4,0,23,1,0,132.0,-1,1
7,0,1742843020.0,1,1,3,5,3,8,19,0,0,93.0,-1,1
0,0,1769985019.0,1,1,3,1,0,9,22,6,1,227.0,-1,0
7,0,1761022611.0,3,3,3,1,0,0,4,1,0,130.0,-1,1
0,0,1740194240.0,3,3,0,6,10,8,3,5,1,10.0,-1,0
7,0,1737951081.0,0,0,2,2,3,9,4,0,0,221.0,-1,1
0,0,1772412533.0,0,0,5,4,6,0,0,0,0,20.0,-1,0
7,0,1754415201.0,0,0,2,2,3,5,17,1,0,128.0,-1,1
7,0,1746496314.0,0,0,4,1,15,8,1,1,0,145.0,-1,1
7,0,1739001199.0,0,0,3,3,0,5,7,5,1,208.0,-1,1
7,0,1771246753.0,0,0,3,2,3,0,12,0,0,33.0,-1,1
0,0,1772333971.0,0,0,0,6,2,8,2,6,1,53.0,-1,0
7,0,1756009370.0,1,1,3,4,3,5,4,6,1,32.0,-1,1
7,0,1754498732.0,0,0,4,4,10,4,16,2,0,3.0,-1,1
7,0,1765845337.0,0,0,1,3,2,9,0,1,0,224.0,-1,1
0,0,1769646360.0,3,3,5,5,2,9,0,3,0,2.0,-1,0
0,0,1766983946.0,0,0,0,1,11,8,4,0,0,26.0,-1,0
7,0,1748864022.0,3,3,4,6,2,0,11,0,0,33.0,-1,1
0,0,1753937937.0,3,3,4,1,15,0,4,3,0,229.0,-1,0
7,0,1741450661.0,2,2,3,2,4,5,16,5,1,157.0,-1,1
7,0,1741146658.0,0,0,5,5,3,8,3,2,0,76.0,-1,1
0,0,1766173872.0,2,2,0,5,15,0,19,4,0,33.0,-1,0
0,0,1742673800.0,3,3,0,3,1,9,20,5,1,9.0,-1,0
0,0,1771111455.0,3,3,0,6,1,5,23,5,1,224.0,-1,0
7,0,1751567139.0,0,0,4,1,2,5,18,3,0,86.0,-1,1
0,0,1735959802.0,0,0,1,6,11,4,3,5,1,4.0,-1,0
7,0,1752324469.0,1,1,3,4,2,8,12,5,1,173.0,-1,1
0,0,1735784733.0,0,0,1,6,3,0,2,3,0,21.0,-1,0
0,0,1772404219.0,2,2,0,6,11,9,22,6,1,180.0,-1,0
0,0,1739669194.0,3,3,5,1,11,0,1,6,1,157.0,-1,0
0,0,1767246493.0,3,3,5,6,2,0,5,3,0,19.0,-1,0
7,0,1745657783.0,0,0,2,6,10,0,8,5,1,226.0,-1,1
7,0,1752627328.0,2,2,3,3,6,0,0,2,0,107.0,-1,1
7,0,1743719737.0,2,2,2,6,2,4,22,3,0,23.0,-1,1
7,0,1752274722.0,0,0,3,2,0,4,22,4,0,172.0,-1,1
7,0,1762666589.0,3,3,3,6,11,0,5,6,1,141.0,-1,1
0,0,1736733311.0,1,1,0,4,0,0,1,0,0,84.0,-1,0
7,0,1748646783.0,3,3,1,3,6,8,23,4,0,97.0,-1,1
7,0,1753665889.0,1,1,5,1,5,0,1,0,0,235.0,-1,1
7,0,1755600029.0,1,1,1,6,0,9,10,1,0,59.0,-1,1
7,0,1747446088.0,1,1,1,3,6,5,1,5,1,153.0,-1,1
0,0,1767511956.0,3,3,5,1,15,5,7,6,1,211.0,-1,0
7,0,1744650509.0,1,1,0,6,3,5,17,0,0,66.0,-1,1
0,0,1772565757.0,0,0,0,6,3,9,19,1,0,150.0,-1,0
7,0,1758227760.0,3,3,4,1,3,5,20,3,0,154.0,-1,1
0,0,1736299290.0,3,3,3,6,6,0,1,2,0,240.0,-1,0
0,0,1772499234.0,1,1,4,6,1,0,0,1,0,189.0,-1,0
7,0,1769686477.0,3,3,2,2,2,8,11,3,0,229.0,-1,1
7,0,1740727837.0,1,1,1,5,2,8,7,4,0,77.0,-1,1
0,0,1769540681.0,3,3,4,6,10,9,19,1,0,234.0,-1,0
0,0,1746012832.0,3,3,5,1,15,9,11,2,0,131.0,-1,0
7,0,1752224376.0,1,1,0,2,4,8,8,4,0,110.0,-1,1
0,0,1746489612.0,0,0,5,5,6,9,0,1,0,16.0,-1,0
7,0,1760593031.0,3,3,4,6,3,0,5,3,0,142.0,-1,1
0,0,1769992006.0,0,0,1,6,10,5,0,0,0,35.0,-1,0
7,0,1738221554.0,1,1,5,1,5,5,7,3,0,204.0,-1,1
0,0,1752266587.0,3,3,0,1,10,9,20,4,0,239.0,-1,0
0,0,1744941460.0,3,3,0,1,2,0,1,4,0,20.0,-1,0
0,0,1736790375.0,3,3,0,1,10,8,17,0,0,165.0,-1,0
7,0,1754304307.0,3,3,3,3,11,9,10,0,0,75.0,-1,1
0,0,1735885442.0,3,3,4,6,11,9,6,4,0,211.0,-1,0
0,0,1758922107.0,3,3,0,6,1,0,21,4,0,199.0,-1,0
7,0,1751788809.0,0,0,5,5,10,9,8,6,1,62.0,-1,1
7,0,1769819178.0,0,0,1,2,6,0,0,5,1,130.0,-1,1
7,0,1740445883.0,3,3,4,3,11,9,1,1,0,30.0,-1,1
0,0,1771708861.0,2,2,0,2,11,0,21,5,1,37.0,-1,0
7,0,1761331205.0,3,3,3,1,4,9,18,4,0,49.0,-1,1
0,0,1741055480.0,3,3,5,6,1,8,2,1,0,56.0,-1,0
0,0,1753038734.0,3,3,1,1,0,9,19,6,1,204.0,-1,0
7,0,1746864072.0,1,1,4,4,2,9,8,5,1,230.0,-1,1
7,0,1745080582.0,1,1,0,5,1,9,16,5,1,152.0,-1,1
0,0,1736988315.0,0,0,5,6,1,8,0,3,0,217.0,-1,0
7,0,1744311732.0,0,0,5,6,2,9,19,3,0,109.0,-1,1
0,0,1739316529.0,3,3,0,5,11,0,23,1,0,58.0,-1,0
0,0,1742712021.0,3,3,4,6,3,0,6,6,1,226.0,-1,0
0,0,1771816150.0,0,0,5,5,2,5,3,0,0,26.0,-1,0
7,0,1759619520.0,2,2,0,6,11,0,23,5,1,32.0,-1,1
0,0,1758668568.0,0,0,1,1,2,0,23,1,0,226.0,-1,0
7,0,1740840839.0,0,0,1,5,4,4,14,5,1,224.0,-1,1
0,0,1756146836.0,3,3,5,6,2,0,18,0,0,21.0,-1,0
0,0,1770340019.0,3,3,0,1,2,4,1,4,0,36.0,-1,0
0,0,1759105125.0,0,0,5,3,15,5,0,0,0,215.0,-1,0
0,0,1764703601.0,0,0,1,6,15,5,19,1,0,34.0,-1,0
7,0,1751515871.0,1,1,2,4,6,9,4,3,0,240.0,-1,1
0,0,1766104215.0,3,3,0,1,1,0,0,4,0,51.0,-1,0
7,0,1769637276.0,2,2,4,2,11,0,21,2,0,202.0,-1,1
0,0,1767894281.0,3,3,0,5,15,8,17,3,0,31.0,-1,0
7,0,1745360850.0,0,0,3,3,10,0,22,1,0,186.0,-1,1
7,0,1771925269.0,2,2,1,5,3,4,9,1,0,225.0,-1,1
0,0,1772483537.0,3,3,5,2,11,5,20,0,0,37.0,-1,0
7,0,1772409930.0,1,1,3,6,2,4,0,0,0,128.0,-1,1
0,0,1763951935.0,3,3,0,6,0,0,2,0,0,113.0,-1,0
7,0,1760113444.0,1,1,2,1,15,0,16,4,0,122.0,-1,1
7,0,1770400158.0,2,2,3,6,1,9,17,4,0,94.0,-1,1
7,0,1748597052.0,2,2,3,3,10,5,9,4,0,41.0,-1,1
7,0,1745666004.0,1,1,0,3,10,0,11,5,1,34.0,-1,1
7,0,1762998962.0,0,0,2,6,1,9,1,3,0,124.0,-1,1
0,0,1768852921.0,0,0,0,2,3,0,20,0,0,22.0,-1,0
0,0,1736194170.0,2,2,0,1,10,8,20,0,0,236.0,-1,0
7,0,1750243940.0,0,0,4,3,2,0,10,2,0,140.0,-1,1
7,0,1764557613.0,2,2,2,2,4,0,2,0,0,164.0,-1,1
7,0,1766049257.0,3,3,4,5,0,8,9,3,0,59.0,-1,1
7,0,1758512034.0,2,2,5,4,2,0,3,0,0,128.0,-1,1
0,0,1770530085.0,3,3,0,4,2,0,5,6,1,51.0,-1,0
0,0,1766879264.0,3,3,5,5,0,5,23,5,1,7.0,-1,0
7,0,1762287710.0,0,0,1,1,10,5,20,1,0,66.0,-1,1
7,0,1762076210.0,2,2,0,6,2,4,9,6,1,179.0,-1,1
0,0,1768829263.0,3,3,5,4,10,9,13,0,0,240.0,-1,0
0,0,1736035106.0,0,0,1,1,3,9,23,5,1,30.0,-1,0
7,0,1752183447.0,3,3,2,1,5,5,21,3,0,58.0,-1,1
0,0,1769994492.0,3,3,4,5,2,8,1,0,0,22.0,-1,0
0,0,1741749106.0,0,0,1,1,10,0,3,2,0,239.0,-1,0
0,0,1742852906.0,3,3,0,2,0,8,21,0,0,208.0,-1,0
7,0,1759603713.0,0,0,3,1,4,4,18,5,1,194.0,-1,1
0,0,1768340870.0,0,0,5,6,2,5,21,1,0,238.0,-1,0
7,0,1770414644.0,1,1,1,6,11,9,21,4,0,159.0,-1,1
0,0,1740974908.0,3,3,0,1,4,8,4,0,0,29.0,-1,0
7,0,1768014006.0,0,0,5,6,3,8,3,5,1,117.0,-1,1
7,0,1766062885.0,2,2,4,2,2,4,13,3,0,221.0,-1,1
0,0,1771213431.0,1,1,0,2,1,0,3,0,0,222.0,-1,0
0,0,1738608697.0,0,0,0,1,1,5,18,0,0,195.0,-1,0
0,0,1771875789.0,3,3,5,1,2,9,19,0,0,160.0,-1,0
0,0,1742103928.0,0,0,5,1,0,4,5,6,1,214.0,-1,0
7,0,1767716224.0,3,3,5,4,11,0,16,1,0,206.0,-1,1
0,0,1746911490.0,3,3,0,1,1,0,21,5,1,58.0,-1,0
7,0,1739237533.0,1,1,3,6,3,5,1,1,0,136.0,-1,1
0,0,1769898270.0,2,2,0,6,15,9,22,5,1,105.0,-1,0
7,0,1753520508.0,2,2,5,5,2,8,9,5,1,167.0,-1,1
0,0,1768792816.0,3,3,0,6,1,0,3,0,0,160.0,-1,0
7,0,1772334667.0,1,1,0,1,11,5,3,6,1,113.0,-1,1
0,0,1755732250.0,3,3,5,5,0,8,23,2,0,5.0,-1,0
7,0,1745737267.0,2,2,5,1,6,5,7,6,1,219.0,-1,1
0,0,1763079409.0,0,0,1,1,0,9,0,4,0,62.0,-1,0
0,0,1737933215.0,3,3,5,4,5,0,23,6,1,200.0,-1,0
7,0,1754325870.0,1,1,5,6,2,4,16,0,0,176.0,-1,1
7,0,1738168011.0,1,1,4,3,4,8,16,2,0,133.0,-1,1
7,0,1755448448.0,2,2,5,1,11,8,16,6,1,129.0,-1,1
0,0,1770520281.0,1,1,1,1,1,0,3,6,1,10.0,-1,0
7,0,1745792003.0,1,1,5,4,10,9,22,6,1,201.0,-1,1
0,0,1742666796.0,3,3,5,6,1,4,18,5,1,237.0,-1,0
7,0,1764401067.0,3,3,3,3,4,8,7,5,1,13.0,-1,1
7,0,1740192342.0,0,0,5,1,10,8,2,5,1,100.0,-1,1
7,0,1765447712.0,2,2,1,1,10,9,10,3,0,29.0,-1,1
7,0,1766017314.0,1,1,1,5,2,9,0,3,0,194.0,-1,1
0,0,1771294584.0,0,0,0,1,4,5,2,1,0,21.0,-1,0
7,0,1750300953.0,2,2,1,6,1,9,2,3,0,144.0,-1,1
7,0,1758297407.0,3,3,3,6,3,0,15,4,0,68.0,-1,1
7,0,1761346355.0,1,1,2,4,11,8,22,4,0,65.0,-1,1
0,0,1768604949.0,3,3,5,6,6,9,23,4,0,18.0,-1,0
7,0,1745765726.0,2,2,2,4,15,9,14,6,1,12.0,-1,1
0,0,1742168051.0,0,0,1,3,10,9,23,6,1,13.0,-1,0
7,0,1758694078.0,3,3,2,3,2,0,6,2,0,182.0,-1,1
7,0,1759052009.0,0,0,4,3,7,9,9,6,1,216.0,-1,1
0,0,1769619178.0,3,3,5,1,3,0,16,2,0,9.0,-1,0
7,0,1742603932.0,2,2,4,6,2,0,0,5,1,183.0,-1,1
0,0,1751838098.0,0,0,5,5,0,0,21,6,1,56.0,-1,0
7,0,1771724770.0,2,2,4,3,3,8,1,6,1,233.0,-1,1
7,0,1748562756.0,3,3,2,2,1,0,23,3,0,176.0,-1,1
7,0,1770545733.0,3,3,5,5,2,8,10,6,1,150.0,-1,1
0,0,1736292710.0,3,3,5,3,2,9,23,1,0,169.0,-1,0
7,0,1742966693.0,1,1,3,1,1,8,5,2,0,9.0,-1,1
0,0,1762812520.0,0,0,5,6,2,5,22,0,0,213.0,-1,0
7,0,1745927951.0,0,0,1,6,4,8,11,1,0,111.0,-1,1
7,0,1738098538.0,3,3,3,5,1,5,21,1,0,165.0,-1,1
7,0,1756884224.0,2,2,1,1,3,0,7,2,0,45.0,-1,1
7,0,1768124341.0,3,3,5,6,5,5,9,6,1,186.0,-1,1
7,0,1770300205.0,3,3,5,3,10,8,14,3,0,45.0,-1,1
0,0,1743971982.0,0,0,1,6,1,0,20,6,1,195.0,-1,0
0,0,1762056666.0,3,3,4,2,15,0,4,6,1,25.0,-1,0
0,0,1738560672.0,3,3,2,6,0,9,5,0,0,225.0,-1,0
0,0,1742264233.0,0,0,0,4,0,0,2,1,0,50.0,-1,0
7,0,1769678825.0,3,3,1,6,6,4,9,3,0,132.0,-1,1
0,0,1746302931.0,3,3,0,1,15,0,20,5,1,144.0,-1,0
0,0,1770426056.0,2,2,5,1,1,0,1,5,1,227.0,-1,0
0,0,1760182015.0,1,1,0,5,15,9,11,5,1,9.0,-1,0
0,0,1771796868.0,3,3,4,1,3,4,21,6,1,14.0,-1,0
0,0,1735727862.0,0,0,5,5,2,0,10,2,0,228.0,-1,0
7,0,1754924620.0,3,3,4,1,2,9,15,0,0,88.0,-1,1
0,0,1768718254.0,3,3,1,1,1,8,6,6,1,22.0,-1,0
0,0,1766188054.0,3,3,4,1,2,9,23,4,0,22.0,-1,0
7,0,1763066948.0,3,3,1,5,10,0,20,3,0,39.0,-1,1
0,0,1768154746.0,3,3,5,5,3,0,18,6,1,223.0,-1,0
7,0,1769696947.0,2,2,0,4,2,0,14,3,0,114.0,-1,1
7,0,1765764998.0,2,2,5,2,11,4,2,0,0,113.0,-1,1
7,0,1772126610.0,2,2,4,2,6,9,17,3,0,100.0,-1,1
0,0,1756683271.0,3,3,0,6,1,9,23,6,1,100.0,-1,0
7,0,1747040097.0,0,0,5,1,11,5,8,0,0,183.0,-1,1
7,0,1749296401.0,0,0,1,4,11,0,11,5,1,158.0,-1,1
0,0,1755029501.0,0,0,0,5,15,9,20,1,0,198.0,-1,0
0,0,1766945286.0,0,0,1,1,2,0,18,6,1,10.0,-1,0
7,0,1743293671.0,3,3,3,6,10,5,0,6,1,112.0,-1,1
0,0,1771034842.0,3,3,5,6,2,4,2,5,1,44.0,-1,0
7,0,1741445616.0,0,0,1,5,6,8,14,5,1,174.0,-1,1
0,0,1772841558.0,0,0,4,2,1,9,23,4,0,16.0,-1,0
0,0,1740288548.0,0,0,3,1,2,0,5,6,1,230.0,-1,0
0,0,1767416404.0,0,0,5,5,10,8,5,5,1,239.0,-1,0
7,0,1751773988.0,2,2,1,3,10,8,3,6,1,233.0,-1,1
0,0,1768615159.0,2,2,5,1,10,9,1,5,1,35.0,-1,0
7,0,1740422567.0,0,0,3,4,11,0,18,0,0,28.0,-1,1
0,0,1770679770.0,1,1,0,2,2,0,23,0,0,212.0,-1,0
0,0,1738716279.0,2,2,0,1,1,9,0,2,0,210.0,-1,0
0,0,1771811514.0,3,3,4,1,10,9,1,0,0,40.0,-1,0
0,0,1739063508.0,2,2,5,5,10,9,1,6,1,8.0,-1,0
0,0,1769909023.0,3,3,3,6,3,0,1,6,1,208.0,-1,0
0,0,1770076492.0,0,0,4,6,2,8,23,0,0,166.0,-1,0
7,0,1747451325.0,0,0,4,1,3,5,3,5,1,8.0,-1,1
0,0,1741301807.0,0,0,0,5,2,9,22,3,0,24.0,-1,0
7,0,1741663999.0,3,3,2,1,2,4,3,1,0,22.0,-1,1
0,0,1771603628.0,2,2,0,2,15,0,16,4,0,167.0,-1,0
0,0,1771118844.0,3,3,0,3,1,9,1,6,1,236.0,-1,0
7,0,1765848398.0,1,1,2,4,1,5,1,1,0,201.0,-1,1
0,0,1749008020.0,3,3,5,1,15,9,3,2,0,199.0,-1,0
0,0,1739670134.0,3,3,3,1,10,0,1,6,1,195.0,-1,0
7,0,1746504798.0,0,0,3,1,1,5,4,1,0,136.0,-1,1
7,0,1745423245.0,3,3,4,1,6,9,15,2,0,182.0,-1,1
7,0,1739486289.0,1,1,4,5,2,5,22,3,0,172.0,-1,1
7,0,1770890507.0,1,1,3,3,2,5,10,3,0,55.0,-1,1
7,0,1761095818.0,2,2,4,1,2,4,1,2,0,231.0,-1,1
0,0,1767642196.0,3,3,3,1,1,0,19,0,0,25.0,-1,0
0,0,1752533173.0,0,0,0,1,10,0,22,0,0,80.0,-1,0
7,0,1770960761.0,1,1,3,2,4,8,5,4,0,70.0,-1,1
7,0,1769933915.0,2,2,0,3,3,0,8,6,1,96.0,-1,1
7,0,1758580889.0,0,0,4,5,4,8,22,0,0,3.0,-1,1
7,0,1772726948.0,1,1,0,2,0,9,16,3,0,180.0,-1,1
0,0,1742152608.0,0,0,0,1,3,0,19,6,1,56.0,-1,0
0,0,1743345031.0,0,0,0,6,4,0,14,6,1,220.0,-1,0
0,0,1764605276.0,2,2,5,1,15,5,16,0,0,230.0,-1,0
7,0,1767148557.0,2,2,3,4,5,9,2,2,0,71.0,-1,1
0,0,1745273290.0,3,3,5,6,11,9,22,0,0,42.0,-1,0
7,0,1758559041.0,1,1,5,1,7,5,16,0,0,195.0,-1,1
0,0,1737948866.0,1,1,5,1,3,9,3,0,0,207.0,-1,0
0,0,1737323893.0,0,0,0,1,1,8,21,6,1,206.0,-1,0
7,0,1751969227.0,0,0,5,6,4,8,10,1,0,98.0,-1,1
0,0,1768075144.0,0,0,0,6,3,0,19,5,1,25.0,-1,0
7,0,1748481635.0,0,0,1,1,4,9,1,3,0,207.0,-1,1
7,0,1743409260.0,0,0,5,2,1,8,8,0,0,187.0,-1,1
0,0,1753746861.0,3,3,5,1,1,8,23,0,0,49.0,-1,0
7,0,1768261121.0,3,3,4,1,10,4,23,0,0,93.0,-1,1
7,0,1752847247.0,2,2,4,6,2,5,14,4,0,28.0,-1,1
7,0,1759532697.0,3,3,4,3,3,0,23,4,0,177.0,-1,1
0,0,1744167235.0,0,0,0,2,15,9,2,2,0,9.0,-1,0
7,0,1759460453.0,1,1,1,3,11,4,3,4,0,143.0,-1,1
7,0,1758702519.0,1,1,3,4,10,5,8,2,0,208.0,-1,1
0,0,1744792187.0,3,3,1,6,15,0,8,2,0,9.0,-1,0
7,0,1751809181.0,2,2,1,3,5,0,13,6,1,193.0,-1,1
0,0,1772242611.0,1,1,1,6,2,0,1,5,1,37.0,-1,0
0,0,1771624489.0,0,0,0,1,0,8,21,4,0,192.0,-1,0
7,0,1736980986.0,2,2,4,4,2,9,22,2,0,126.0,-1,1
0,0,1742088966.0,1,1,3,3,15,8,1,6,1,228.0,-1,0
0,0,1736185133.0,3,3,5,2,0,4,17,0,0,222.0,-1,0
0,0,1767485838.0,0,0,5,3,1,9,0,6,1,195.0,-1,0
7,0,1763657883.0,0,0,4,3,5,8,16,3,0,7.0,-1,1
7,0,1766556080.0,3,3,5,6,2,5,6,2,0,70.0,-1,1
0,0,1770648517.0,0,0,5,6,10,0,14,0,0,75.0,-1,0
7,0,1763377130.0,3,3,4,3,4,9,10,0,0,58.0,-1,1
7,0,1746069335.0,0,0,0,1,3,5,3,3,0,161.0,-1,1
0,0,1766980261.0,3,3,0,6,0,0,3,0,0,6.0,-1,0
0,0,1771287074.0,3,3,1,5,11,8,0,1,0,24.0,-1,0
0,0,1769215532.0,1,1,3,6,15,9,0,5,1,85.0,-1,0
0,0,1740352245.0,3,3,5,6,3,9,23,6,1,74.0,-1,0
7,0,1758742908.0,2,2,3,1,3,9,19,2,0,168.0,-1,1
7,0,1765536265.0,1,1,5,5,1,4,10,4,0,69.0,-1,1
0,0,1740095722.0,3,3,1,1,5,0,23,3,0,234.0,-1,0
7,0,1771974035.0,1,1,5,1,15,0,23,1,0,158.0,-1,1
7,0,1743349433.0,3,3,5,4,3,8,15,6,1,155.0,-1,1
0,0,1762375772.0,3,3,0,6,11,8,20,2,0,233.0,-1,0
0,0,1753059828.0,0,0,5,5,3,8,1,0,0,236.0,-1,0
7,0,1764289091.0,1,1,4,5,11,5,0,4,0,208.0,-1,1
7,0,1748612620.0,1,1,4,2,6,4,13,4,0,61.0,-1,1
0,0,1772407502.0,0,0,5,6,6,9,23,6,1,228.0,-1,0
0,0,1739848010.0,0,0,3,1,2,9,3,1,0,233.0,-1,0
7,0,1741282466.0,3,3,5,6,2,9,17,3,0,112.0,-1,1
0,0,1771345260.0,3,3,0,6,0,9,16,1,0,229.0,-1,0
7,0,1746942413.0,2,2,0,5,0,4,5,6,1,39.0,-1,1
7,0,1750705142.0,2,2,0,4,6,9,18,0,0,200.0,-1,1
7,0,1761750458.0,3,3,3,3,2,8,15,2,0,114.0,-1,1
7,0,1772170868.0,2,2,2,4,5,5,5,4,0,223.0,-1,1
7,0,1749215951.0,1,1,4,6,11,8,13,4,0,149.0,-1,1
0,0,1768160210.0,0,0,0,1,11,9,19,6,1,88.0,-1,0
7,0,1771446796.0,2,2,0,5,3,5,20,2,0,38.0,-1,1
7,0,1767277512.0,0,0,4,2,10,5,14,3,0,81.0,-1,1
7,0,1752730838.0,2,2,5,5,6,4,5,3,0,148.0,-1,1
7,0,1758597801.0,1,1,2,3,2,9,3,1,0,160.0,-1,1
7,0,1740385229.0,0,0,2,4,4,0,8,0,0,145.0,-1,1
0,0,1745021792.0,2,2,5,1,0,9,0,5,1,199.0,-1,0
7,0,1737081478.0,3,3,5,2,0,4,2,4,0,240.0,-1,1
7,0,1766144959.0,0,0,5,2,11,4,11,4,0,64.0,-1,1
7,0,1767222744.0,2,2,0,2,3,5,23,2,0,149.0,-1,1
0,0,1738461615.0,0,0,0,1,1,5,2,6,1,225.0,-1,0
7,0,1742266639.0,3,3,2,1,10,8,2,1,0,215.0,-1,1
0,0,1746898836.0,0,0,5,1,1,9,17,5,1,231.0,-1,0
0,0,1770778406.0,3,3,2,1,15,5,2,2,0,178.0,-1,0
0,0,1736374989.0,0,0,4,3,15,5,22,2,0,232.0,-1,0
0,0,1761483511.0,0,0,5,6,11,8,12,6,1,32.0,-1,0
0,0,1765839109.0,0,0,2,5,15,8,22,0,0,215.0,-1,0
7,0,1758460278.0,0,0,1,4,6,4,13,6,1,34.0,-1,1
0,0,1770680298.0,0,0,1,6,2,5,23,0,0,230.0,-1,0
0,0,1763376515.0,3,3,0,6,2,0,10,0,0,214.0,-1,0
0,0,1750552868.0,0,0,0,6,2,9,0,6,1,179.0,-1,0
7,0,1769143792.0,0,0,5,2,6,0,4,4,0,93.0,-1,1
7,0,1737860888.0,0,0,4,4,4,4,3,6,1,47.0,-1,1
0,0,1736892667.0,0,0,0,2,1,9,22,1,0,51.0,-1,0
0,0,1770769202.0,0,0,5,1,1,9,0,2,0,34.0,-1,0
0,0,1766165942.0,0,0,5,1,10,0,17,4,0,220.0,-1,0
7,0,1735749350.0,0,0,3,6,15,5,16,2,0,73.0,-1,1
7,0,1761285001.0,0,0,1,4,4,5,5,4,0,39.0,-1,1
0,0,1769985005.0,1,1,5,4,1,0,22,6,1,19.0,-1,0
0,0,1736412693.0,0,0,5,6,2,0,8,3,0,236.0,-1,0
7,0,1748215537.0,2,2,3,6,15,5,23,6,1,213.0,-1,1
0,0,1767152132.0,3,3,5,6,15,9,3,2,0,81.0,-1,0
7,0,1751078799.0,3,3,3,4,2,5,2,5,1,75.0,-1,1
7,0,1767972182.0,1,1,2,1,6,0,15,4,0,62.0,-1,1
7,0,1743753107.0,2,2,5,4,2,0,7,4,0,187.0,-1,1
0,0,1738457479.0,3,3,1,6,3,5,0,6,1,193.0,-1,0
7,0,1771096095.0,0,0,5,5,1,4,19,5,1,113.0,-1,1
7,0,1747135388.0,0,0,2,6,3,4,11,1,0,209.0,-1,1
0,0,1745098439.0,0,0,4,1,1,0,21,5,1,233.0,-1,0
7,0,1750922208.0,2,2,5,3,5,0,7,3,0,164.0,-1,1
7,0,1752013104.0,0,0,2,4,4,0,22,1,0,226.0,-1,1
7,0,1739128188.0,0,0,1,6,5,0,19,6,1,182.0,-1,1
7,0,1746984057.0,1,1,0,6,0,5,17,6,1,39.0,-1,1
7,0,1748886275.0,0,0,3,3,0,8,17,0,0,135.0,-1,1
7,0,1752943079.0,0,0,3,4,0,9,16,5,1,234.0,-1,1
7,0,1742819543.0,3,3,3,1,6,0,12,0,0,15.0,-1,1
7,0,1744446948.0,1,1,5,5,10,4,8,5,1,77.0,-1,1
7,0,1745697665.0,3,3,0,5,10,9,20,5,1,103.0,-1,1
7,0,1744160000.0,0,0,1,1,3,9,0,2,0,91.0,-1,1
7,0,1742476337.0,0,0,1,4,5,0,13,3,0,141.0,-1,1
0,0,1765590871.0,3,3,0,4,1,8,1,5,1,224.0,-1,0
0,0,1758406115.0,2,2,0,2,15,0,22,5,1,70.0,-1,0
0,0,1739483763.0,1,1,0,6,0,0,21,3,0,236.0,-1,0
0,0,1749450046.0,0,0,4,6,15,4,6,0,0,84.0,-1,0
7,0,1755144394.0,2,2,1,4,11,4,4,3,0,203.0,-1,1
0,0,1768670352.0,0,0,0,2,0,0,17,5,1,238.0,-1,0
7,0,1748794943.0,3,3,0,2,6,8,16,6,1,2.0,-1,1
7,0,1767125587.0,0,0,5,4,1,5,20,1,0,180.0,-1,1
7,0,1752799120.0,3,3,3,6,2,9,0,4,0,114.0,-1,1
0,0,1764699320.0,0,0,0,2,10,0,18,1,0,6.0,-1,0
7,0,1747341790.0,1,1,5,1,10,4,20,3,0,133.0,-1,1
7,0,1765678391.0,0,0,1,5,10,9,2,6,1,23.0,-1,1
0,0,1746934006.0,0,0,0,1,2,0,3,6,1,174.0,-1,0
7,0,1752272090.0,0,0,1,5,0,5,22,4,0,113.0,-1,1
7,0,1752656966.0,3,3,0,1,1,5,9,2,0,231.0,-1,1
7,0,1767990416.0,3,3,3,6,3,4,20,4,0,22.0,-1,1
7,0,1766715188.0,1,1,1,3,4,8,2,4,0,214.0,-1,1
7,0,1742256698.0,3,3,3,1,2,5,0,1,0,185.0,-1,1
7,0,1750992367.0,0,0,0,5,0,9,2,4,0,9.0,-1,1
7,0,1749997891.0,2,2,5,2,4,4,14,6,1,17.0,-1,1
7,0,1751155282.0,0,0,3,2,4,8,0,6,1,71.0,-1,1
0,0,1762128547.0,2,2,0,3,15,4,0,0,0,37.0,-1,0
